filename,A3.1,A3.7,A4.1,A4.7,A5.1,A5.2,A5.4,first_level3,second_level3,first_level2,second_level2
132143_forcadinho-np3_frame1496.jpg,0.72973233,0.25363153,0.00081781845,0.00014383161,0.004603744,0.0004460504,0.010624642,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame1179.jpg,0.813782,0.15994896,0.001069283,0.00015243284,0.0070875254,0.0007367998,0.017222933,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame522.jpg,9.205016e-05,1.3580566e-06,3.7346595e-05,4.4195117e-06,0.9972989,1.35476785e-05,0.0025523775,A5.1,A5.4,A5,A5
113610_cam_survey_1_frame1423.jpg,0.000110766814,1.0315734e-06,5.99512e-05,3.4055156e-06,0.9978607,9.582983e-06,0.0019545306,A5.1,A5.4,A5,A5
132143_forcadinho-np3_frame880.jpg,3.1826276e-05,2.1039814e-07,1.6456312e-05,1.0614182e-06,0.999622,2.6015477e-06,0.0003258134,A5.1,A5.4,A5,A5
125355_forcadinho-np3_frame367.jpg,0.00035752374,4.7960734e-06,0.00016427257,1.2907872e-05,0.9889626,2.8294176e-05,0.010469705,A5.1,A5.4,A5,A5
132143_forcadinho-np3_frame2899.jpg,0.00023954084,8.901711e-06,9.3755814e-05,1.9987976e-05,0.884836,5.3114636e-05,0.11474858,A5.1,A5.4,A5,A5
132143_forcadinho-np3_frame875.jpg,0.0033011518,5.525411e-05,0.0012194761,4.5552068e-05,0.5063806,9.038917e-05,0.48890755,A5.1,A5.4,A5,A5
125355_forcadinho-np3_frame1013.jpg,0.0014180599,9.9229765e-05,0.00083957997,0.0001127625,0.51540595,0.0004488457,0.48167554,A5.1,A5.4,A5,A5
105317_cam-np3_frame1526.jpg,0.0015047102,3.3208224e-05,0.00048344137,3.5262394e-05,0.7602722,9.459303e-05,0.23757657,A5.1,A5.4,A5,A5
132143_forcadinho-np3_frame3853.jpg,0.0015533305,0.00012531849,0.00083016977,0.00011528607,0.3857272,0.0005216189,0.6111271,A5.4,A5.1,A5,A5
132143_forcadinho-np3_frame1984.jpg,0.031073231,0.96876,3.2814583e-05,3.308714e-06,7.455687e-05,7.408472e-06,4.8610025e-05,A3.7,A3.1,A3,A3
105317_cam-np3_frame1735.jpg,6.470538e-07,2.2754485e-09,2.7681233e-07,3.28512e-08,0.9999676,6.890996e-08,3.1364078e-05,A5.1,A5.4,A5,A5
113610_cam_survey_1_frame1015.jpg,6.1016995e-06,5.391935e-08,3.6630574e-06,3.5590503e-07,0.99955803,8.4938716e-07,0.00043096996,A5.1,A5.4,A5,A5
113610_cam_survey_1_frame890.jpg,0.13720347,0.8625574,0.00015191763,5.1711795e-06,4.1741743e-05,8.464327e-06,3.174624e-05,A3.7,A3.1,A3,A3
132143_forcadinho-np3_frame1691.jpg,0.09764541,0.9017496,0.00021759154,2.037735e-05,0.00016582421,3.0037527e-05,0.0001711091,A3.7,A3.1,A3,A3
132143_forcadinho-np3_frame1570.jpg,0.00010582798,5.6011245e-06,0.00016729934,2.2166256e-05,0.99319917,6.822331e-05,0.0064317947,A5.1,A5.4,A5,A5
132143_forcadinho-np3_frame974.jpg,2.7431547e-06,8.660851e-09,1.2157128e-06,8.482055e-08,0.99995446,1.4133988e-07,4.1371386e-05,A5.1,A5.4,A5,A5
132143_forcadinho-np3_frame3897.jpg,0.07309117,5.093087e-05,0.043299027,0.00016955954,0.8823546,0.0002717421,0.00076296594,A5.1,A3.1,A5,A3
105317_cam-np3_frame1738.jpg,0.024452453,0.00028346802,0.92666316,0.045991644,0.002289349,0.00017224075,0.00014758336,A4.1,A4.7,A4,A4
125355_forcadinho-np3_frame1774.jpg,0.17484702,0.0005334375,0.79081583,0.018637044,0.014572364,0.00019171619,0.00040258604,A4.1,A3.1,A4,A3
132143_forcadinho-np3_frame4268.jpg,0.4721118,0.0036579063,0.4019678,0.038275022,0.06662769,0.012028799,0.0053309696,A3.1,A4.1,A3,A4
125355_forcadinho-np3_frame1108.jpg,0.7934234,0.20316334,0.002557075,0.00010108958,0.00027965693,0.00021691805,0.00025845904,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame1411.jpg,0.90581316,0.09127743,0.0015753519,4.4608154e-05,0.00036794573,0.00058925827,0.00033235687,A3.1,A3.7,A3,A3
105317_cam-np3_frame1952.jpg,0.5640833,0.061968204,0.05710755,0.0026865378,0.005172625,0.30482993,0.0041518705,A3.1,A5.2,A3,A5
132143_forcadinho-np3_frame3217.jpg,0.86277664,0.03019526,0.039117355,0.001199045,0.0027597686,0.062317297,0.0016346232,A3.1,A5.2,A3,A5
125355_forcadinho-np3_frame1764.jpg,0.600648,0.12486231,0.061672132,0.0022722282,0.0036317187,0.20350416,0.0034095275,A3.1,A5.2,A3,A5
113610_cam_survey_1_frame1621.jpg,0.9866939,0.0028786676,0.010227432,1.0991813e-05,0.00013339454,2.4562318e-05,3.1051222e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame2945.jpg,0.98830825,0.0019447157,0.009559127,7.387582e-06,0.00013629523,1.2355672e-05,3.1954423e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame1477.jpg,0.54539555,0.21293393,0.12269757,0.0048332033,0.0038789986,0.10547625,0.0047845,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame1043.jpg,0.994695,0.0022139414,0.0030518684,3.7023185e-06,2.8380773e-05,3.3089464e-06,3.7200857e-06,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame3823.jpg,0.99409217,0.00091703807,0.0048396965,4.371069e-06,0.00013050454,5.655343e-06,1.072195e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame1630.jpg,0.99078697,0.00073901593,0.008271059,6.9846747e-06,0.00017922209,6.324653e-06,1.0363783e-05,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame954.jpg,0.8717832,0.1178015,0.009996497,2.2588094e-05,0.0002016587,1.9449993e-05,0.00017518873,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3990.jpg,0.9559481,0.029598014,0.014176719,1.3591599e-05,0.00015533711,1.1694567e-05,9.658982e-05,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3486.jpg,0.9934596,0.0032970896,0.0030608892,5.90667e-06,0.00011723219,9.677607e-06,4.959508e-05,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame1286.jpg,0.99117017,0.00285171,0.005917641,4.730894e-06,3.9245915e-05,6.300918e-06,1.0207774e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame3826.jpg,0.975625,0.020936625,0.0030999528,7.422824e-06,0.00015787985,1.545221e-05,0.00015768666,A3.1,A3.7,A3,A3
105317_cam-np3_frame1701.jpg,0.99684024,0.0006566182,0.0023369882,9.666562e-07,0.00014625098,3.825818e-06,1.5086103e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame1241.jpg,0.990542,0.0005053503,0.008349596,5.8754613e-06,0.0005249054,7.074895e-06,6.510919e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame3848.jpg,0.9606963,0.0060559614,0.03166178,7.733758e-05,0.0007746997,0.0001494044,0.00058457156,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame585.jpg,0.9805982,0.012926255,0.006046425,4.1690797e-05,0.00017676201,9.289457e-05,0.00011777898,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame2776.jpg,0.78350806,0.06399124,0.09006729,0.017737722,0.004379636,0.03862202,0.0016940575,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame1109.jpg,0.9219746,0.0112123955,0.06092754,0.0028249288,0.0010825879,0.0016711551,0.0003068454,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame170.jpg,0.8548139,0.13114409,0.0072847963,0.0011678833,0.0009275187,0.0042916443,0.00037024767,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3923.jpg,0.8480074,0.14342506,0.0047024144,0.00055684237,0.00072257506,0.002299516,0.00028614816,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3640.jpg,0.8565627,0.1357103,0.004015005,0.00076075026,0.0006974794,0.0020317584,0.00022192534,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame2765.jpg,0.93892926,0.032215536,0.012441585,0.0005137001,0.00086412096,0.0146849565,0.00035091242,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3875.jpg,0.8838615,0.03995867,0.023391912,0.0015291225,0.0024182927,0.04805469,0.0007858681,A3.1,A5.2,A3,A5
132143_forcadinho-np3_frame808.jpg,0.9330602,0.033269826,0.01376506,0.00074520055,0.0017723229,0.016787076,0.00060034153,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame1610.jpg,0.7277082,0.27064764,0.00050455134,3.3570977e-05,0.0003626786,0.00035934316,0.00038399032,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame1081.jpg,0.88101906,0.1173321,0.00077528786,4.0267536e-05,0.00020845256,0.00046809175,0.0001566843,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame1590.jpg,0.67980903,0.31676525,0.0017137489,0.00021726683,0.0003587682,0.0003005938,0.00083533634,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame748.jpg,0.83246446,0.16357642,0.0020711324,0.000113590955,0.00041418974,0.0008142516,0.0005458896,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame2737.jpg,0.25770783,0.74188477,0.0002167686,7.747405e-06,0.00011111472,1.1117636e-05,6.0656042e-05,A3.7,A3.1,A3,A3
105317_cam-np3_frame1895.jpg,0.81697893,0.014953918,0.16748664,0.00027394752,0.00016178927,0.00010089795,4.3862125e-05,A3.1,A4.1,A3,A4
105317_cam-np3_frame1693.jpg,0.96187234,0.0090522375,0.028802322,4.2790092e-05,0.000115848685,6.564918e-05,4.8796286e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame3018.jpg,0.9901794,0.0040486213,0.0054011866,8.189705e-06,0.00023855186,1.0475721e-05,0.00011355753,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame740.jpg,0.9525101,0.045430508,0.0019379286,4.930101e-06,6.2624895e-05,6.187738e-06,4.782045e-05,A3.1,A3.7,A3,A3
125355_forcadinho-np3_frame1011.jpg,0.93617654,0.062319368,0.0013681309,4.7327944e-06,6.658204e-05,5.404866e-06,5.909455e-05,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame134.jpg,0.83441454,0.16465357,0.0008116448,6.3325165e-06,5.6721594e-05,1.0698895e-05,4.6585483e-05,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame1153.jpg,0.9217151,0.07745961,0.00073502236,4.9392406e-06,4.4457534e-05,1.0320881e-05,3.06085e-05,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame120.jpg,0.93618774,0.060679343,0.0028933806,1.9462435e-05,9.448809e-05,2.7882266e-05,9.7725664e-05,A3.1,A3.7,A3,A3
105317_cam-np3_frame1722.jpg,0.9641061,0.032674633,0.0030003614,1.3706518e-05,9.416656e-05,2.1571463e-05,8.957859e-05,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3304.jpg,0.9595936,0.03817762,0.0019561348,1.1115709e-05,0.00011537612,2.4118277e-05,0.00012207433,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3759.jpg,0.93405646,0.0619397,0.0037040063,2.3404293e-05,0.00012290967,3.4321172e-05,0.000119282515,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame1671.jpg,0.91544414,0.081631206,0.0025599874,2.116057e-05,0.00014297813,3.8876362e-05,0.00016172692,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame1114.jpg,0.93762875,0.058121484,0.0036440697,3.439567e-05,0.00025638804,4.9220682e-05,0.00026562813,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame336.jpg,0.47001055,0.44952258,0.079193525,0.00023642731,0.00031248105,0.00011924648,0.0006051338,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3002.jpg,0.15067059,0.8487172,0.00044923864,1.2768017e-05,5.4090855e-05,1.25761335e-05,8.361951e-05,A3.7,A3.1,A3,A3
105317_cam-np3_frame1983.jpg,0.30290675,0.6937673,0.0030744043,2.5820555e-05,7.676915e-05,2.4906236e-05,0.00012412675,A3.7,A3.1,A3,A3
132143_forcadinho-np3_frame4093.jpg,0.56169975,0.4318435,0.0054872744,9.554796e-05,0.00023152088,6.9676295e-05,0.000572761,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame1675.jpg,0.5196423,0.4751963,0.0040908987,0.00010287161,0.0002644438,7.224116e-05,0.0006309972,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3881.jpg,0.47389862,0.52581036,0.00012295246,5.3418607e-06,7.612133e-05,8.079312e-06,7.851387e-05,A3.7,A3.1,A3,A3
113610_cam_survey_1_frame1911.jpg,0.34216484,0.6576078,0.00013843429,5.195558e-06,3.79644e-05,1.0127833e-05,3.5655583e-05,A3.7,A3.1,A3,A3
105317_cam-np3_frame1745.jpg,0.2619166,0.7379487,7.676386e-05,3.1302138e-06,2.7638154e-05,6.0713546e-06,2.1084452e-05,A3.7,A3.1,A3,A3
113610_cam_survey_1_frame1060.jpg,0.36748856,0.63232774,0.00012681751,3.4908908e-06,2.6342677e-05,8.012347e-06,1.9040914e-05,A3.7,A3.1,A3,A3
132143_forcadinho-np3_frame166.jpg,0.24883303,0.7507385,0.00026350547,1.1837199e-05,6.1408326e-05,1.35317905e-05,7.8158744e-05,A3.7,A3.1,A3,A3
113610_cam_survey_1_frame705.jpg,0.3703738,0.62899864,0.000401399,1.591034e-05,8.057744e-05,2.33378e-05,0.00010640382,A3.7,A3.1,A3,A3
113610_cam_survey_1_frame1282.jpg,0.6086637,0.38686842,0.0034043496,0.00014600859,0.00024538525,0.000114959425,0.0005571813,A3.1,A3.7,A3,A3
125355_forcadinho-np3_frame444.jpg,0.58204836,0.4133539,0.003609258,0.00019608211,0.00022695112,0.00011239267,0.0004530898,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame2921.jpg,0.5623114,0.43472844,0.001626171,0.00012293048,0.00034659405,0.00012455155,0.0007399106,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame1154.jpg,0.55882436,0.4385639,0.0014438289,9.757526e-05,0.00033107636,9.985205e-05,0.0006393874,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3802.jpg,0.47450384,0.52374935,0.00083300413,5.8322126e-05,0.00027356087,8.887923e-05,0.00049298705,A3.7,A3.1,A3,A3
132143_forcadinho-np3_frame4092.jpg,0.4034597,0.59525067,0.00072247564,5.125204e-05,0.00016972676,7.1844624e-05,0.0002742776,A3.7,A3.1,A3,A3
125355_forcadinho-np3_frame1562.jpg,0.5042441,0.49461025,0.000634644,3.148667e-05,0.00017557635,5.5669654e-05,0.0002482689,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame1186.jpg,0.68655556,0.31142053,0.0014322371,5.8498492e-05,0.00017650366,0.000117471085,0.00023923068,A3.1,A3.7,A3,A3
105317_cam-np3_frame1883.jpg,0.4930254,0.5052501,0.000724632,6.0483773e-05,0.0003038038,0.00013582633,0.0004998132,A3.7,A3.1,A3,A3
132143_forcadinho-np3_frame2657.jpg,0.683972,0.31204143,0.0031590008,9.933442e-05,0.0002122627,0.0002179229,0.00029802584,A3.1,A3.7,A3,A3
105317_cam-np3_frame1799.jpg,0.6829579,0.31636414,0.00046733225,4.1068897e-06,0.000114164024,1.4031365e-05,7.8252524e-05,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame737.jpg,0.7855393,0.20570613,0.0077028307,2.5776166e-05,0.00043919115,6.024782e-05,0.00052654656,A3.1,A3.7,A3,A3
125355_forcadinho-np3_frame1483.jpg,0.97079945,0.020315414,0.008514522,1.3655056e-05,0.00021138064,4.589809e-05,9.9773366e-05,A3.1,A3.7,A3,A3
125355_forcadinho-np3_frame463.jpg,0.8943751,0.101275295,0.0035204748,6.11653e-05,0.0002241883,5.8414676e-05,0.00048534665,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame119.jpg,0.9484971,0.03904289,0.011977566,3.147969e-05,0.00019964979,2.1496024e-05,0.00022991431,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3314.jpg,0.73279667,0.23740812,0.029128948,0.000113659786,0.00022718598,4.9531605e-05,0.0002758761,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame590.jpg,0.7553905,0.23211715,0.012198821,8.661982e-05,8.057532e-05,3.386066e-05,9.243664e-05,A3.1,A3.7,A3,A3
125355_forcadinho-np3_frame1709.jpg,0.7808235,0.2067636,0.012130998,6.452901e-05,8.637267e-05,3.482417e-05,9.617142e-05,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame896.jpg,0.7442141,0.25179297,0.0037440925,8.965624e-05,5.563698e-05,4.7741112e-05,5.5789733e-05,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3962.jpg,0.8016748,0.18173078,0.015581447,0.00060096825,0.000111885674,0.00012267944,0.00017750887,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame934.jpg,0.76314384,0.13898392,0.09349735,0.0036939313,0.00018586327,0.00021356347,0.00028156443,A3.1,A3.7,A3,A3
105317_cam-np3_frame1906.jpg,0.75486994,0.20511921,0.03745529,0.001914794,0.0001706735,0.00016311285,0.0003070111,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame3613.jpg,0.6739456,0.27762213,0.044214796,0.0032343403,0.0002436986,0.00023570955,0.000503661,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame1275.jpg,0.68817174,0.26889998,0.039016336,0.0026740988,0.0002998873,0.0003734475,0.00056453753,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame1035.jpg,0.9742439,0.0021713485,0.018963983,5.7429806e-05,0.0040295073,0.00013155032,0.0004022427,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame4171.jpg,0.97123677,0.0011883538,0.027158532,6.299529e-05,0.0002730426,4.8244317e-05,3.2130996e-05,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame1685.jpg,0.98317343,0.0013736335,0.015265782,2.036653e-05,0.00014218084,1.3799845e-05,1.0751637e-05,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame706.jpg,0.78949195,0.05780033,0.1508401,0.00092551066,0.00036748918,0.00011060144,0.0004640296,A3.1,A4.1,A3,A4
125355_forcadinho-np3_frame1684.jpg,0.96260136,0.00092330517,0.036015797,1.1007145e-05,0.00037199623,2.3141283e-05,5.343492e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame995.jpg,0.92004544,0.00068876444,0.07682843,3.9981624e-05,0.0022524835,3.5436282e-05,0.00010943891,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame1360.jpg,0.65781367,0.0002228705,0.31372824,7.57523e-05,0.027991846,2.9562367e-05,0.00013807976,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame3863.jpg,0.9142728,0.00048561356,0.08403611,4.4540924e-05,0.00097176037,2.6680182e-05,0.00016254123,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame3479.jpg,0.9623273,0.0039861477,0.03347367,5.7136782e-05,0.00010069677,2.4135417e-05,3.0982068e-05,A3.1,A4.1,A3,A4
105317_cam-np3_frame1525.jpg,0.92704177,0.002645414,0.07014853,3.2938915e-05,0.00010245789,1.1692285e-05,1.7118024e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame906.jpg,0.95154905,0.002726829,0.04557028,1.7013052e-05,0.000104881816,9.599083e-06,2.2331587e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame3859.jpg,0.8578143,0.0019070138,0.13995549,4.2946594e-05,0.00021436592,1.5146665e-05,5.0676044e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame4221.jpg,0.8613611,0.0044257194,0.13374703,0.00013007638,0.00022294158,4.772914e-05,6.53893e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame3996.jpg,0.9823987,0.0025184455,0.014798947,1.50132055e-05,0.00020322602,1.8450044e-05,4.725392e-05,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame603.jpg,0.98574567,0.0022721693,0.011580545,1.770597e-05,0.00026247045,2.1818922e-05,9.967253e-05,A3.1,A4.1,A3,A4
125355_forcadinho-np3_frame1431.jpg,5.1377167e-05,4.156935e-08,2.9477384e-05,4.6274496e-07,0.9999126,5.373826e-07,5.309677e-06,A5.1,A3.1,A5,A3
113610_cam_survey_1_frame1143.jpg,4.719152e-06,6.249306e-09,3.2385576e-06,9.026286e-08,0.99998975,6.850248e-08,2.0084951e-06,A5.1,A3.1,A5,A3
113610_cam_survey_1_frame1090.jpg,0.019235417,0.003360747,0.97700447,0.00029941526,5.7056353e-05,1.2151079e-05,3.068756e-05,A4.1,A3.1,A4,A3
113610_cam_survey_1_frame1521.jpg,0.057429906,0.022475913,0.80080944,0.108210474,0.0033426585,0.0012213505,0.0065102954,A4.1,A4.7,A4,A4
113610_cam_survey_1_frame2036.jpg,0.082885265,0.045253277,0.7913847,0.073410444,0.0014049973,0.0026986252,0.002962762,A4.1,A3.1,A4,A3
132143_forcadinho-np3_frame1704.jpg,0.92084473,0.00071136595,0.0780427,1.9525323e-05,0.00033326395,1.1470739e-05,3.6908626e-05,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame1458.jpg,0.25488266,0.000573174,0.743336,0.0006843737,0.00042104177,2.7426555e-05,7.534536e-05,A4.1,A3.1,A4,A3
113610_cam_survey_1_frame1128.jpg,0.21959,0.00044311862,0.7792714,0.00035481705,0.00027155867,1.7841567e-05,5.1387364e-05,A4.1,A3.1,A4,A3
113610_cam_survey_1_frame1102.jpg,0.7995993,0.00045164215,0.19916788,4.8227725e-05,0.0006620974,1.0695101e-05,6.0187864e-05,A3.1,A4.1,A3,A4
105317_cam-np3_frame848.jpg,0.99043113,0.0025170112,0.0067684967,1.05876525e-05,0.0001818843,5.891242e-06,8.508754e-05,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame2659.jpg,0.96979594,0.0019413998,0.027871437,1.8858638e-05,0.00031915682,8.028315e-06,4.5168134e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame1930.jpg,0.994054,0.0029961355,0.0028028365,3.919889e-06,0.00012132186,4.249298e-06,1.7479804e-05,A3.1,A3.7,A3,A3
125355_forcadinho-np3_frame1507.jpg,0.9905453,0.005994499,0.0031901922,6.0684606e-06,0.0001717244,1.0396195e-05,8.188751e-05,A3.1,A3.7,A3,A3
132143_forcadinho-np3_frame904.jpg,0.959734,0.038484212,0.0010351134,9.973255e-06,0.00041495374,3.1002946e-05,0.00029072945,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame1112.jpg,0.9764064,0.0046086176,0.018790863,3.226621e-05,9.153255e-05,1.31097995e-05,5.731676e-05,A3.1,A4.1,A3,A4
105317_cam-np3_frame1770.jpg,0.97322863,0.007031163,0.019528039,2.1032532e-05,0.000104066035,1.5489972e-05,7.159028e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame1252.jpg,0.0012553015,0.000530782,0.95114756,0.04701051,2.2683116e-05,1.531788e-05,1.7849474e-05,A4.1,A4.7,A4,A4
125355_forcadinho-np3_frame588.jpg,0.0024263726,0.00078303966,0.9163182,0.080386154,2.9690134e-05,2.7750839e-05,2.8843515e-05,A4.1,A4.7,A4,A4
125355_forcadinho-np3_frame1044.jpg,0.0051765624,0.0009817325,0.9934855,0.00028744576,3.39701e-05,8.823909e-06,2.5960695e-05,A4.1,A3.1,A4,A3
125355_forcadinho-np3_frame408.jpg,0.027396558,0.008055523,0.9639904,0.0003756174,7.9813406e-05,2.6550646e-05,7.537825e-05,A4.1,A3.1,A4,A3
105317_cam-np3_frame1741.jpg,0.07684944,0.009993891,0.9110227,0.0013842221,0.00024621785,0.00010437547,0.00039906107,A4.1,A3.1,A4,A3
132143_forcadinho-np3_frame2695.jpg,0.034399305,0.0015000249,0.9623315,0.001427363,0.00017520988,4.4291206e-05,0.00012232251,A4.1,A3.1,A4,A3
132143_forcadinho-np3_frame774.jpg,0.9572683,0.0036220776,0.03869708,1.508063e-05,0.00030489624,2.0591873e-05,7.192823e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame1673.jpg,0.9953342,0.0008109221,0.0037082029,1.9578601e-06,0.00012399188,4.4220174e-06,1.6289607e-05,A3.1,A4.1,A3,A4
105317_cam-np3_frame1352.jpg,0.17290644,0.006318472,0.8200052,0.00017723026,0.00040749565,6.7544155e-05,0.000117596144,A4.1,A3.1,A4,A3
132143_forcadinho-np3_frame3834.jpg,0.61844486,0.006758252,0.36781126,0.00034501762,0.0032073846,0.00017830152,0.0032548644,A3.1,A4.1,A3,A4
105317_cam-np3_frame1699.jpg,0.3144071,0.002568907,0.6801538,0.0002815784,0.0013966293,0.00010174876,0.0010902851,A4.1,A3.1,A4,A3
125355_forcadinho-np3_frame1178.jpg,0.8372863,0.0049891286,0.15541597,8.583975e-05,0.0011548562,8.1890044e-05,0.0009860897,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame3916.jpg,0.8452331,0.007130189,0.14724821,7.7086705e-05,0.00020434997,2.5548094e-05,8.154583e-05,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame541.jpg,0.9677116,0.0064328187,0.025658272,1.2363574e-05,0.00012802085,1.894079e-05,3.7992708e-05,A3.1,A4.1,A3,A4
132143_forcadinho-np3_frame1589.jpg,0.56795144,0.008205352,0.42302716,8.989301e-05,0.00051234174,7.270551e-05,0.00014100326,A3.1,A4.1,A3,A4
113610_cam_survey_1_frame1137.jpg,0.32295185,0.0060740574,0.6699521,0.00018961934,0.00052450236,4.9616865e-05,0.000258299,A4.1,A3.1,A4,A3
132143_forcadinho-np3_frame3818.jpg,0.97200173,0.009951734,0.016831735,2.9845043e-05,0.0009336075,4.6875975e-05,0.00020451027,A3.1,A4.1,A3,A4
105317_cam-np3_frame1808.jpg,0.8955098,0.015699478,0.08725766,6.73352e-05,0.0011227131,0.00012096064,0.00022214057,A3.1,A4.1,A3,A4
105317_cam-np3_frame1473.jpg,0.7313468,0.2565504,0.011753291,4.801222e-05,0.0001107267,3.6419333e-05,0.00015444384,A3.1,A3.7,A3,A3
113610_cam_survey_1_frame531.jpg,0.04484053,0.00033320108,0.9541275,0.0004043759,0.00023240519,2.6100839e-05,3.587298e-05,A4.1,A3.1,A4,A3
132143_forcadinho-np3_frame2735.jpg,0.015715966,0.00018759673,0.9803524,0.0035746745,0.00010999861,3.2406562e-05,2.6955857e-05,A4.1,A3.1,A4,A3
132143_forcadinho-np3_frame3819.jpg,0.0002043192,2.2321712e-05,0.66571856,0.33372307,0.00024736577,5.6559114e-05,2.7860182e-05,A4.1,A4.7,A4,A4
132143_forcadinho-np3_frame2687.jpg,0.002159535,5.561305e-06,0.013552963,5.3875934e-05,0.9841344,1.73078e-05,7.626872e-05,A5.1,A4.1,A5,A4
132143_forcadinho-np3_frame814.jpg,7.6347496e-05,7.021621e-08,7.007237e-05,2.01679e-06,0.9998443,1.2514332e-06,5.9251206e-06,A5.1,A3.1,A5,A3
113610_cam_survey_1_frame365.jpg,0.0001198987,1.1903151e-07,0.000117831994,4.030597e-06,0.999747,2.3378554e-06,8.737474e-06,A5.1,A3.1,A5,A3
125355_forcadinho-np3_frame1692.jpg,6.729199e-05,1.0536822e-07,0.00011304734,4.8218367e-06,0.9998043,8.83609e-07,9.663841e-06,A5.1,A4.1,A5,A4
125355_forcadinho-np3_frame266.jpg,1.4519034e-05,2.6316169e-08,1.5222711e-05,1.01954e-06,0.9999646,5.4099513e-07,4.0734376e-06,A5.1,A4.1,A5,A4
